Allstate Asphalt,Nathan Dean Bypass,Rockmart,30153,34.011,-85.047,Polk,Closed/Dismantled,Synthetic Minor,Asphalt Plant
Matthews CW Plt 24,1801 Ga Hwy 101,Rockmart,30153,34.003,-85.041,Polk,Operational,Synthetic Minor,Asphalt Plant
Reeves Cc Inc - Riverwatch Hmaf,1 Apac Industrial Way,Augusta,30907,33.523,-82.038,Richmond,Operational,Synthetic Minor,Asphalt Plant
Mabus Brothers Construction Company,916 Molly Pond Road,Augusta,30901,33.445,-81.985,Richmond,Closed/Dismantled,Synthetic Minor,Asphalt Plant
Reeves Construction Company - Tugalo Region - Toccoa Plant AP-71,1141 Prather Bridge Road,Toccoa,30577,34.556,-83.364,Stephens,Closed/Dismantled,Synthetic Minor,Asphalt Plant
Robinson Paving Company - Asphalt Division Plant 2,1533 Woodland Hwy,Talbotton,31827,32.683,-84.535,Talbot,Operational,Synthetic Minor,Asphalt Plant
Douglas Asphalt Company,115 Industrial Pk Road Perry,Perry,31069,32.459,-83.776,Statewide,Closed/Dismantled,Synthetic Minor,Asphalt Plant
American Industries South LLC - Portable Drum Mix Asphalt Plant,160 Leroy Coffer Highway,Hinesville,31320,31.851,-81.465,Statewide,Operational,Synthetic Minor,Asphalt Plant
Reeves Construction Co (Plt 10),Us Hwy 301 South,Statesboro,30458,32.449,-81.783,Bulloch,Operational,Synthetic Minor,Asphalt Plant (Also Soil Remediation)
Reeves Construction Co (Plt 9),1260 Highway 199 South,East Dublin,31027,32.549,-82.873,Laurens,Operational,Synthetic Minor,Asphalt Plant / Soil Remediation
Vulcan Materials Co,Hwy 193 West,Lafayette,30728,34.696,-85.256,Walker,Closed/Dismantled,Synthetic Minor,Asphalt PlantBatch Mix
Building Materials Mfg Corp,1 Brampton Road,Savannah,31408,32.107,-81.149,Chatham,Operational,Synthetic Minor,Asphalt Roofing
Owens Corning Roofing and Asphalt LLC,One Foundation Drive,Savannah,31408,32.11,-81.127,Chatham,Operational,Synthetic Minor,Asphalt Roofing
GS II,200 Sierra Drive,Peachtree City,30269,33.354,-84.56,Fayette,Operational,Title V,Asphalt Roofing
OWENS CORNING ROOFING & ASPHALT,4795 Frederick Drive,Atlanta,30336,33.763,-84.543,Fulton,Operational,Title V,Asphalt Roofing
Woodland Industries Inc,1520 Kalamazoo Drive,Griffin,30223,33.223,-84.289,Spalding,Operational,Minor,Asphalt Roofing Mfg
Johns Manville,899 Joe Tamplin Industrial Blvd,Macon,31217,32.808,-83.547,Bibb,Operational,Synthetic Minor,Asphalt Roofing Plant
Atlas Roofing Corp,100 Pine View Drive,Hampton,30228,33.409,-84.292,Henry,Operational,Synthetic Minor,Asphalt Roofing Plant
Trumbull Asphalt Div,4775 Frederick Drive,Atlanta,30336,33.764,-84.543,Fulton,Closed/Dismantled,Synthetic Minor,Asphalt Terminal Facility
Gwinnett Asphalt Terminal,2270 Cook Drive,Doraville,30340,33.911,-84.241,Dekalb,Operational,Minor,Asphalt Transfer Terminal
Southern Recycling Industries,64 Pauline Avenue,Ray City,31645,31.069,-83.196,Berrien,Closed/Dismantled,Synthetic Minor,Asphalt/Soil Remediation
Clean Earth of Georgia LLC,5815 Highway 17 North,Kingsland,31548,30.819,-81.694,Camden,Operational,Synthetic Minor,Asphalt/Soil Remediation
Reeves Construction Co (Plt 3),2615 Old Jim Davis Road,Albany,31721,31.561,-84.226,Dougherty,Operational,Synthetic Minor,Asphalt/Soil Remediation
Williams Asphalt Materials LLC,Hwy 87 &Popes Ferry,Juliette,31212,32.991,-83.735,Monroe,Closed/Dismantled,Synthetic Minor,Asphalt/Soil Remediation
Bitumar (Georgia) Inc,7982 Huey Road,Douglasville,30134,33.765,-84.734,Douglas,Operational,Synthetic Minor,Asphaltic Petroleum Refinery
Toyota Industries Compressor Parts America Co,500 Valentine Industrial Parkway,Pendergrass,30567,34.179,-83.639,Jackson,Operational,Title V,Auto Air Conditioning Compressor Parts Manufacturing
General Motors Midsize Car Div - Doraville,3900 Motors Industrial Way,Doraville,30360,33.906,-84.28,Dekalb,Closed/Dismantled,Title V,Auto Assembly Plant
Adesa Atlanta Llc,5055 Oakley Industrial Boulevard,Fairburn,30213,33.548,-84.553,Fulton,Operational,Synthetic Minor,Auto Auction With Auto Refinishing Surface Coating Operation
Frank's Detail Atlanta,4900 Buffington Road,Atlanta,30349,33.621,-84.498,Fulton,Operational,Synthetic Minor,Auto Body Refinishing
Precision Protective Coatings,8 Telfair Place,Savannah,31415,32.079,-81.152,Chatham,Operational,Minor,Auto Body Shop
Service King - 312 Woodstock,11075 Ga Highway 92,Woodstock,30188,34.087,-84.504,Cherokee,Operational,Minor,Auto Body Shop
Mercedes-Benz USA LLC,101 Jointer Creek Road,Brunswick,31523,31.112,-81.538,Glynn,Operational,Minor,Auto Body Shop
F & P Georgia,88 Enterprise Drive,Rome,30161,34.169,-85.197,Floyd,Operational,Synthetic Minor,Auto Component Mfg.
SRG Global Automotive LLC,10116 Industrial Blvd,Covington,30014,33.613,-83.835,Newton,Operational,Synthetic Minor,Auto Components Mfg
Hitachi Automotive Systems,1000 Unisia Drive,Monroe,30655,33.796,-83.632,Walton,Operational,Minor,Auto Part Mfg
NIFCO KTW - Toccoa,325 Hammerstone Drive,Toccoa,30577,34.577,-83.332,Stephens,Operational,Synthetic Minor,Auto Parts Manufacturing Facility
ZF Industries,1261 Palmour Drive,Gainesville,30501,34.268,-83.831,Hall,Operational,Synthetic Minor,Auto Parts Painting
Ford Motor Co,340 Henry Ford Ii Avenue,Hapeville,30354,33.654,-84.401,Fulton,Closed/Dismantled,Synthetic Minor,Automobile Assembly Plant
Faltec America Inc,500-B Soho Drive,Adairsville,30103,34.382,-84.908,Bartow,Operational,Synthetic Minor,Automobile Floor Mat Manufacturing
Magna Lomason Corp,1001 Alabama St,Carrollton,30117,33.585,-85.093,Carroll,Closed/Dismantled,Synthetic Minor,Automobile Metal Coating
Scrap Partners LLC,500 Addlestone Drive,Metter,30439,32.4,-82.054,Candler,Operational,Synthetic Minor,Automobile Shredder
Southern Foundry Supp,7125 Goodson Road,Union City,30291,33.562,-84.551,Fulton,Closed/Dismantled,Synthetic Minor,Automobile Shredder
Mindis Recycling,2100 Spink St,Atlanta,30318,33.812,-84.471,Fulton,Closed/Dismantled,Synthetic Minor,Automobile Shredder
SA Recycling,1359 Central Ave,East Point,30344,33.669,-84.433,Fulton,Closed/Dismantled,Synthetic Minor,Automobile Shredder
SA Recycling Doraville,2800 Amwiler Road,Doraville,30360,33.923,-84.254,Gwinnett,Operational,Minor,Automobile Shredder.
Cooper Tire & Rubber Co Inc,3300 Sylvester Road,Albany,31705,31.572,-84.055,Dougherty,Closed/Dismantled,Title V,Automobile Tires
Hyundai-Transys Georgia Powertrain Inc,6801 Kia Parkway,West Point,31833,32.911,-85.103,Troup,Operational,Minor,Automobile Transmission Assembly And Testing Facility
GLOVIS America Inc,2000 Webb Road,West Point Ga,31833,32.911,-85.121,Troup,Closed/Dismantled,Title V,Automotive Assembly Support
Collins & Aikman Products Co,100 Brady Road,Americus,31709,31.941,-84.127,Sumter,Closed/Dismantled,Title V,Automotive Fascia Manufacturing
Plasti-Glass Industri,8488 Royston Highway,Royston,30662,34.288,-83.09,Hart,Closed/Dismantled,Synthetic Minor,Automotive Fiberglass Prt
HL-A CO INC (HONDA LOCK-AMERICA,101 Murphy Ind Boulevard,Bremen,30110,33.697,-85.175,Haralson,Operational,Title V,Automotive Plastic Parts
Seoyon E Hwa Interior Systems Georgia Inc,100 Jane Fryer Road,Lagrange,30241,33.03,-84.97,Troup,Closed/Dismantled,Synthetic Minor,Automotive Seat Manufacturing
Oconee Metal Recovery,9193 Washington St,Covington,30014,33.581,-83.88,Newton,Operational,Synthetic Minor,Automotive Shredder And Metal Recycling Facility.
Elring Klinger USA Inc,4961 Golden Parkway,Buford,30518,34.142,-83.951,Hall,Operational,Minor,Automotive Stampings And Gasket Manufacturing
Neaton Rome Inc,1634 Technology Parkw,Rome,30165,34.299,-85.249,Floyd,Operational,Synthetic Minor,Automotive Steering Wheel
Inalfa Roof Systems Inc,1000 & 1300 Cherokee Pkwy,Acworth,30102,34.102,-84.629,Cherokee,Planned,Minor,Automotive Sunroof Glass Encapsulation
Dexter Axle of Georgia,199 Perimeter Road,Monticello,31064,33.29,-83.695,Jasper,Operational,Synthetic Minor,Axle Mfg
Custom Building Products,2155 SWeetwater Industrial Blvd,Lithia Springs,30122,33.772,-84.646,Douglas,Operational,Synthetic Minor,Backboard/Thinsets Grout
Mondi Bags USA LLC,281 Hemphill Boulevard,Eastman,31023,32.197,-83.178,Dodge,Operational,Synthetic Minor,Bag Manufacturing With Flexographic Printing
Harris Waste Management Group Inc,100 Jekyll Road,Baxley,31513,31.771,-82.337,Appling,Operational,Synthetic Minor,Bailing Machines Mfg
Flowers Baking,134 Doyle Mccain Drive,Villa Rica,30180,33.735,-84.938,Carroll,Operational,Synthetic Minor,Bakery
Keebler Company,452 Old Lindale Road SE,Rome,30161,34.207,-85.176,Floyd,Operational,Synthetic Minor,Bakery
Ferequity Inc - Augusta Bakery,1550 Marvin Griffin R,Augusta,30906,33.395,-81.989,Richmond,Operational,Synthetic Minor,Bakery
Mondelez Global LLC,1400 Murphy Ave,Atlanta,30310,33.716,-84.425,Fulton,Operational,Synthetic Minor,Bakery Products
Reconserve Of Georgia,4695 Radford Road,Flowery Branch,30542,34.197,-83.914,Hall,Operational,Synthetic Minor,Bakery Waste Processing
Custom Blenders Georgia LLC,150 Lukken Industrial Drive E,Lagrange,30241,33.013,-85.027,Troup,Closed/Dismantled,Synthetic Minor,Bakery Waste Processing
CIMBAR PERFORMANCE MINERALS,584 Joe Frank Harris Pkwy,Cartersville,30120,34.154,-84.768,Bartow,Temporarily Closed,Synthetic Minor,Barite Processing Plant
New Riverside Ochre,75 Old River Road,Cartersville,30120,34.164,-84.73,Bartow,Operational,Synthetic Minor,Barite/Ochre Processing
Toppan USA Inc,603 Rehoboth Road,Griffin,30224,33.194,-84.167,Spalding,Operational,Synthetic Minor,Barrier Film Manufacturing Facility
Burke Paving,10579 Bowens Mill Road,Broxton,31519,31.625,-82.887,Coffee,Operational,Synthetic Minor,Batch Asphalt Plant
Matthews CW Plt 09,Bluegrass Materials Company-Cumming Quarry,Cumming,30130,34.172,-84.134,Forsyth,Operational,Synthetic Minor,Batch Asphalt W/ Baghouse
Matthews C W Contract,Salem Road @ Stoneman,Rossville,30741,34.963,-85.314,Walker,Closed/Dismantled,Synthetic Minor,Batch Asphalt W/Baghouse
Baldwin Paving Company,398 Marble Mill,Marietta,30327,33.978,-84.563,Cobb,Operational,Synthetic Minor,Batch Asphalt W/Venturi
McGean-Rohco Inc,1314 Murphy Ave,Atlanta,30310,33.718,-84.424,Fulton,Closed/Dismantled,Synthetic Minor,Batch Chemical Mixing
Matthews C W Contracting Co Inc Plt 52,2955 Candler Road,Gainesville,30507,34.198,-83.779,Hall,Operational,Synthetic Minor,Batch Mix Asphalt Plant
Pittman Construction Company Dillard Plant,79 Crusher Run Road,Rabun Gap,30568,34.973,-83.351,Rabun,Operational,Synthetic Minor,Batch Mix Asphalt Plant
Regal Rugs,449 Industrial Boulevard,Ellijay,30540,34.687,-84.488,Gilmer,Closed/Dismantled,Synthetic Minor,Bath & Area Rug Mfg.
Spurlin Industries,625 Main Street,Palmetto,30268,33.524,-84.665,Fulton,Closed/Dismantled,Title V,Bath Product Manufacturer
Hansgrohe Inc,1490 Bluegrass Lakes Parkway,Alpharetta,30004,34.112,-84.233,Forsyth,Closed/Dismantled,Minor,Bathroom & Kitchen Fixtur
Spring Industries Inc,175 N Industrial Blvd,Calhoun,30701,34.547,-84.93,Gordon,Closed/Dismantled,Synthetic Minor,Bathroom Rug Mfg
Panasonic Energy,One Panasonic Drive,Columbus,31907,32.503,-84.873,Muscogee,Operational,Synthetic Minor,Battery Can Manufacturing
Trojan Battery Company LLC,5174 Minola Drive,Lithonia,30058,33.701,-84.176,Dekalb,Operational,Synthetic Minor,Battery Plant (Lead-Acid)
General Chemical Corp,211 Brampton Road,Savannah,31402,32.112,-81.14,Chatham,Operational,Minor,Bauxite Alum Sulfate Plt
Rabun Products Inc,Old Hwy 23,Tiger,30576,34.847,-83.434,Rabun,Closed/Dismantled,Synthetic Minor,Bed Rail & Garden Mfg
Molson Coors Beverage Company USA LLC,405 Cordele Road,Albany,31705,31.593,-84.088,Dougherty,Operational,Title V,Beer Brewery
SVC Manufacturing Inc aka Pepsico Beverage Americas Atlanta Beverage Facility,1650 Westgate Pkwy,Atlanta,30336,33.711,-84.6,Fulton,Operational,Synthetic Minor,Beverage Manufacturing
Keurig Green Mountain,7705 Staples Drive,Douglasville,30122,33.767,-84.626,Douglas,Closed/Dismantled,Minor,Beverage Manufacturing Plant
RWDC Industries LLC,110 Voyles Road,Athens,30601,33.994,-83.313,Clarke,Planned,Minor,Biodegradable Polymer Manufacturing Facility
REG Atlanta LLC,4334 Tanners Church Road,Ellenwood,30294,33.635,-84.309,Clayton,Closed/Dismantled,Synthetic Minor,Biodiesel Manufacturing Facility
Biodiesel Production Facility - Greensboro,100 Industrial Boulevard,Greensboro,30642,33.572,-83.192,Greene,Closed/Dismantled,Minor,Biodiesel Manufacturing Facility
Alterra Bioenergy of Middle Georgia LLC,200 Tremon Street,Gordon,31031,32.878,-83.34,Wilkinson,Closed/Dismantled,Synthetic Minor,Biodiesel Manufacturing Plant
SME Dublin,330 Dewey Warnock Road,East Dublin,31027,32.544,-82.816,Laurens,Planned,Minor,Biodiesel Production Facility
Synergy Solutions Crisp County LP,155 Landfill Road,Cordele,31015,31.868,-83.773,Crisp,Operational,Synthetic Minor,Bioethanol Plant
Lanzatech Freedom Pines Biorefinery,535 Commerce Drive,Soperton,30457,32.404,-82.621,Treutlen,Operational,Minor,Biofuel Research And Development
Green Energy Resource Center,1770 Rogers Lake Road,Lithonia,30058,33.742,-84.101,Dekalb,Closed/Dismantled,Title V,Biomass Fuel Electric Generating Facility
GRP Franklin Renewable Energy Facility,3465 Hwy 198,Carnesville,30521,34.38,-83.33,Franklin,Operational,Title V,Biomass Power Plant
GRP Madison Renewable Energy Facility LLC,268 Office Drive,Colbert,30628,34.041,-83.193,Madison,Operational,Title V,Biomass Power Plant
Wiregrass Plant,Inner Perimeter Road,Valdosta,31603,30.79,-83.248,Lowndes,Closed/Dismantled,Title V,Biomass-Fired 45 Mwe Electricity Generating Plant
Keebler Company/Kellogg's Snack,4375 Mead Road,Macon,31206,32.784,-83.639,Bibb,Closed/Dismantled,Title V,Biscuits-Crackers Bakery
Precision Components International,8801 Macon Road,Columbus,31908,32.488,-84.933,Muscogee,Closed/Dismantled,Synthetic Minor,Blades For Jet Engines
Coastal Chemical Co,Telfair Road,Savannah,31401,32.082,-81.14,Chatham,Operational,Minor,Bleach Detergent Mix Plt
International Paper - Flint River Mill,2449 Stagecoach Road,Oglethorpe,31068,32.294,-84.061,Macon,Operational,Title V,Bleached Kraft Pulp Mill
T & F Lumber LLC,11484 Highway 83 South,Monticello,31064,33.287,-83.709,Jasper,Operational,Synthetic Minor,Blinds And Shutter Manufacturing
Chaparral Boats Inc,300 Industrial Park Boulevard,Nashville,31639,31.207,-83.231,Berrien,Operational,Title V,Boat Making Facility
DeKalb County Sheriff's Department,4415 Memorial Drive,Decatur,30032,33.776,-84.245,Dekalb,Operational,Synthetic Minor,Boilers & Generators
Georgia State Prison (same site as Rogers State Prison),1978 Ga Highway 147,Reidsville,30453,32.087,-82.118,Tattnall,Operational,Synthetic Minor,Boilers & Generators
Rogers State Prison (same site as Georgia State Prison),200 Rogers Road,Reidsville,30453,32.087,-82.118,Tattnall,Operational,Synthetic Minor,Boilers & Generators
Lineage Logistics,240A Hwy 247 Spur,Perry,31069,32.443,-83.63,Houston,Operational,Minor,Bonded Warehousing Refrigerated
Coca-Cola Company - Atlanta Syrup Plant,3791 Browns Mill Road SE,Atlanta,30354,33.656,-84.392,Fulton,Operational,Synthetic Minor,Bottled/Canned Soft Drink
Rock-Tenn Co,450 Thrasher Street,Norcross,30071,33.937,-84.218,Gwinnett,Closed/Dismantled,Synthetic Minor,Box Plant W/ Offset Press
RABUN APPAREL INC,398 Kellys Creek Road,Rabun Gap,30568,34.958,-83.381,Rabun,Closed/Dismantled,Title V,Boys And Mens Underwear Mfg
Nisshinbo Automotive Mfg Inc,14187 Nisshinbo Drive,Covington,30014,33.621,-83.825,Newton,Operational,Synthetic Minor,Brake Friction Lining Mfg.
Morse Automotive Corp,101 Friction Drive,Cartersville,30120,34.13,-84.86,Bartow,Closed/Dismantled,Synthetic Minor,Brake Lining Mfg Facility
ADVICS Manufacturing Georgia LLC,1621 Lukken Industrial Drive W,Lagrange,30240,33.005,-85.101,Troup,Operational,Synthetic Minor,Brake Pad Mfg
Bimbo Bakeries USA Inc,3310 Panthersville Road,Decatur,30034,33.688,-84.272,Dekalb,Operational,Title V,Bread & Bun Bakery
Derst Baking Company LLC,1311 Mills B Lane Blvd,Savannah,31405,32.05,-81.123,Chatham,Operational,Synthetic Minor,Bread And Bun Bakery
FLOWERS BAKING CO OF THOMASVILLE INC,300 S Madison St,Thomasville,31792,30.835,-83.979,Thomas,Operational,Title V,Bread Bakery
Flowers Bakery of Suwanee LLC,2900 Rolling Pin Lane Suite B,Suwanee,30024,34.032,-84.04,Gwinnett,Operational,Synthetic Minor,Bread Baking Facility
Kerry Ingredients,221 Salem Road SW,Calhoun,30701,34.452,-84.944,Gordon,Operational,Synthetic Minor,Bread Crumb And Cracker Meal Manufacturing
Anheuser-Busch Inc,100 Busch Drive,Cartersville,30120,34.258,-84.782,Bartow,Operational,Title V,Brewery
Cherokee Brick & Tile Company - Forsyth,430 Industrial Park Drive,Forsyth,31029,33.034,-83.938,Monroe,Planned,Title V,Brick Manufacturer
CHEROKEE BRICK & TILE CO,3250 Waterville Road,Macon,31206,32.804,-83.635,Bibb,Operational,Title V,Brick Manufacturing
Boral Bricks - Augusta Plants 4 & 5,1630 Athern Road,Augusta,30903,33.471,-81.974,Richmond,Operational,Title V,Brick Manufacturing
Boral Bricks - Plant #6,1449 Doug Bernard Pkwy,Augusta,30906,33.435,-81.983,Richmond,Closed/Dismantled,Title V,Brick Manufacturing
Pine Hall Brick Co Inc - Plant #7,234 Gordon Street,Fairmount,30139,34.441,-84.703,Gordon,Operational,Synthetic Minor,Brick Manufacturing Facility
General Shale Brick Inc - Plant 40,121 Turner Bend Road,Coosa,30129,34.258,-85.304,Floyd,Operational,Title V,Brick Mfg
Pine Hall Brick Company Inc,10000 Fairmount SE Hwy,Fairmount,30139,34.449,-84.737,Gordon,Operational,Synthetic Minor,Brick Mfg
Boral Material Technologies Inc - Plant Wansley,1371 Liberty Church Road,Carrollton,30116,33.43,-85.022,Carroll,Operational,Synthetic Minor,Brick Stone & Related Construction Materials
Beaulieu Seretean,1510 Coronet Drive,Dalton,30720,34.8,-84.966,Whitfield,Operational,Synthetic Minor,Broadloom Carpet
Milliken & Company Pine Mountain Plant,7495 Hamilton Road,Pine Mountain,31822,32.901,-84.898,Troup,Operational,Minor,Broadwoven Fabric Mills
Vinings Industries (West Oak Plant),1654 West Oak Drive,Marietta,30062,33.991,-84.528,Cobb,Closed/Dismantled,Synthetic Minor,Bromide Recovery Plant
Hydro Extrusion USA LLC,2905 Old Oakwood Road,Gainesville,30504,34.253,-83.857,Hall,Operational,Title V,Building Products Mfg
Holcim Us Inc,12143 Independence Drive,Covington,30209,33.615,-83.827,Newton,Operational,Synthetic Minor,Bulk Cement Distribution
Southeast Cement - Savannah,411 Carolan Street,Savannah,31415,32.097,-81.112,Chatham,Operational,Synthetic Minor,Bulk Cement Facility
National Cement Company of Alabama Inc,4350 Mcever Road,Acworth,30101,34.05,-84.651,Cobb,Operational,Synthetic Minor,Bulk Cement Terminal
Holcim Us Inc,3955 Buford Highway,Duluth,30136,33.977,-84.163,Gwinnett,Operational,Synthetic Minor,Bulk Cement Terminal
Omega Partners Columbus II LLC,800 Lumpkin Blvd,Columbus,31901,32.449,-84.984,Muscogee,Closed/Dismantled,Synthetic Minor,Bulk Chemical Storage
TransMontaigne Operating Company LP - Lookout MountainTerminal,11 Highway 193,Flintstone,30725,34.977,-85.356,Walker,Operational,Synthetic Minor,Bulk Fuel Storage Facility
KM Phoenix Holdings-Doraville Terminal,4064 Winters Chapel Road,Doraville,30362,33.913,-84.271,Dekalb,Operational,Title V,Bulk Gasoline Plant
PLANTATION PIPE LINE CO,3000 Miller Academy Road,Bremen,30110,33.701,-85.142,Haralson,Operational,Title V,Bulk Gasoline Storage Breakout Tank Farm
IMTT Savannah South,2 Wahlstrom Road,Savannah,31404,32.074,-81.046,Chatham,Operational,Synthetic Minor,Bulk Gasoline Terminal
Kinder Morgan Southeast Terminals LLC,3460 Jefferson Road,Athens,30607,33.986,-83.42,Clarke,Operational,Synthetic Minor,Bulk Gasoline Terminal
Colonial Pipeline Co,220 Camak Drive,Athens,30607,33.991,-83.425,Clarke,Closed/Dismantled,Synthetic Minor,Bulk Gasoline Terminal
